game_id,opening_eco,opening_name,opening_moves,opening_description,white_rating,black_rating,result,time_control,created_at
sample_812,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2519,2533,white,rapid,2024-01-01
sample_813,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2552,2578,white,rapid,2024-01-01
sample_814,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2514,2521,white,rapid,2024-01-01
sample_815,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2570,2535,black,rapid,2024-01-01
sample_816,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2418,2581,draw,rapid,2024-01-01
sample_817,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2466,2492,white,rapid,2024-01-01
sample_818,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2404,2580,draw,rapid,2024-01-01
sample_819,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2470,2486,white,rapid,2024-01-01
sample_820,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2504,2555,black,rapid,2024-01-01
sample_821,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2514,2452,white,rapid,2024-01-01
sample_822,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2447,2419,white,rapid,2024-01-01
sample_823,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2422,2456,white,rapid,2024-01-01
sample_824,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2487,2530,white,rapid,2024-01-01
sample_825,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2498,2589,draw,rapid,2024-01-01
sample_826,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2402,2440,black,rapid,2024-01-01
sample_827,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2463,2475,draw,rapid,2024-01-01
sample_828,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2511,2592,draw,rapid,2024-01-01
sample_829,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2417,2581,white,rapid,2024-01-01
sample_830,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2441,2554,black,rapid,2024-01-01
sample_831,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2498,2548,black,rapid,2024-01-01
sample_832,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2479,2589,white,rapid,2024-01-01
sample_833,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2549,2485,draw,rapid,2024-01-01
sample_834,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2573,2536,white,rapid,2024-01-01
sample_835,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2478,2515,draw,rapid,2024-01-01
sample_836,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2599,2545,white,rapid,2024-01-01
sample_837,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2518,2492,white,rapid,2024-01-01
sample_838,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2467,2475,white,rapid,2024-01-01
sample_839,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2500,2564,white,rapid,2024-01-01
sample_840,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",2537,2563,draw,rapid,2024-01-01
sample_841,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1276,1297,white,rapid,2024-01-01
sample_842,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1243,1273,black,rapid,2024-01-01
sample_843,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1268,1285,black,rapid,2024-01-01
sample_844,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1241,1329,white,rapid,2024-01-01
sample_845,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1331,1310,white,rapid,2024-01-01
sample_846,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1382,1311,draw,rapid,2024-01-01
sample_847,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1306,1374,black,rapid,2024-01-01
sample_848,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1370,1393,white,rapid,2024-01-01
sample_849,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1333,1345,white,rapid,2024-01-01
sample_850,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1287,1337,white,rapid,2024-01-01
sample_851,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1358,1319,black,rapid,2024-01-01
sample_852,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1336,1222,draw,rapid,2024-01-01
sample_853,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1247,1220,white,rapid,2024-01-01
sample_854,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1354,1386,white,rapid,2024-01-01
sample_855,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1337,1219,draw,rapid,2024-01-01
sample_856,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1277,1375,draw,rapid,2024-01-01
sample_857,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1217,1320,black,rapid,2024-01-01
sample_858,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1382,1302,black,rapid,2024-01-01
sample_859,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1300,1317,white,rapid,2024-01-01
sample_860,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1232,1250,draw,rapid,2024-01-01
sample_861,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1219,1358,draw,rapid,2024-01-01
sample_862,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1375,1379,draw,rapid,2024-01-01
sample_863,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1269,1249,draw,rapid,2024-01-01
sample_864,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1325,1380,white,rapid,2024-01-01
sample_865,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1228,1289,draw,rapid,2024-01-01
sample_866,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1270,1208,white,rapid,2024-01-01
sample_867,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1248,1249,black,rapid,2024-01-01
sample_868,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1277,1272,draw,rapid,2024-01-01
sample_869,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1220,1312,white,rapid,2024-01-01
sample_870,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1355,1332,draw,rapid,2024-01-01
sample_871,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1326,1220,draw,rapid,2024-01-01
sample_872,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1210,1284,white,rapid,2024-01-01
sample_873,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1274,1224,draw,rapid,2024-01-01
sample_874,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1320,1314,white,rapid,2024-01-01
sample_875,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1298,1280,black,rapid,2024-01-01
sample_876,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1395,1350,black,rapid,2024-01-01
sample_877,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1265,1266,draw,rapid,2024-01-01
sample_878,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1381,1254,white,rapid,2024-01-01
sample_879,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1359,1284,white,rapid,2024-01-01
sample_880,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1311,1395,white,rapid,2024-01-01
sample_881,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1203,1237,black,rapid,2024-01-01
sample_882,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1283,1209,white,rapid,2024-01-01
sample_883,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1206,1260,draw,rapid,2024-01-01
sample_884,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1238,1326,draw,rapid,2024-01-01
sample_885,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1305,1394,draw,rapid,2024-01-01
sample_886,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1348,1307,white,rapid,2024-01-01
sample_887,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1314,1255,black,rapid,2024-01-01
sample_888,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1363,1351,black,rapid,2024-01-01
sample_889,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1212,1261,black,rapid,2024-01-01
sample_890,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1284,1238,white,rapid,2024-01-01
sample_891,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1356,1307,white,rapid,2024-01-01
sample_892,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1208,1373,draw,rapid,2024-01-01
sample_893,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1358,1297,black,rapid,2024-01-01
sample_894,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1266,1292,draw,rapid,2024-01-01
sample_895,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1286,1276,white,rapid,2024-01-01
sample_896,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1371,1216,white,rapid,2024-01-01
sample_897,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1315,1279,white,rapid,2024-01-01
sample_898,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1269,1342,white,rapid,2024-01-01
sample_899,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1334,1223,draw,rapid,2024-01-01
sample_900,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1254,1380,white,rapid,2024-01-01
sample_901,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1373,1259,draw,rapid,2024-01-01
sample_902,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1292,1222,black,rapid,2024-01-01
sample_903,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1263,1327,white,rapid,2024-01-01
sample_904,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1343,1369,draw,rapid,2024-01-01
sample_905,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1358,1358,white,rapid,2024-01-01
sample_906,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1269,1247,white,rapid,2024-01-01
sample_907,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1377,1314,white,rapid,2024-01-01
sample_908,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1275,1263,black,rapid,2024-01-01
sample_909,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1351,1342,draw,rapid,2024-01-01
sample_910,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1269,1391,white,rapid,2024-01-01
sample_911,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1200,1344,white,rapid,2024-01-01
sample_912,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1228,1326,black,rapid,2024-01-01
sample_913,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1234,1369,white,rapid,2024-01-01
sample_914,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1233,1266,white,rapid,2024-01-01
sample_915,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1300,1392,draw,rapid,2024-01-01
sample_916,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1205,1345,black,rapid,2024-01-01
sample_917,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1376,1220,white,rapid,2024-01-01
sample_918,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1364,1388,white,rapid,2024-01-01
sample_919,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1237,1243,white,rapid,2024-01-01
sample_920,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1333,1271,black,rapid,2024-01-01
sample_921,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1350,1327,white,rapid,2024-01-01
sample_922,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1301,1281,white,rapid,2024-01-01
sample_923,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1307,1271,white,rapid,2024-01-01
sample_924,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1297,1324,black,rapid,2024-01-01
sample_925,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1240,1283,draw,rapid,2024-01-01
sample_926,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1347,1342,black,rapid,2024-01-01
sample_927,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1386,1385,black,rapid,2024-01-01
sample_928,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1256,1367,draw,rapid,2024-01-01
sample_929,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1327,1378,white,rapid,2024-01-01
sample_930,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1243,1323,draw,rapid,2024-01-01
sample_931,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1372,1388,white,rapid,2024-01-01
sample_932,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1312,1299,white,rapid,2024-01-01
sample_933,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1398,1284,draw,rapid,2024-01-01
sample_934,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1359,1319,draw,rapid,2024-01-01
sample_935,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1385,1316,white,rapid,2024-01-01
sample_936,C50,Italian Game,1. e4 e5 2. Nf3 Nc6 3. Bc4,Classical opening targeting weak f7 square,1319,1259,white,rapid,2024-01-01
